Sample	bam_file	total_reads	mapped_reads	mapped_bases	sequenced_bases	mean_insert_size	median_insert_size	mean_mapping_quality	general_error_rate	mean_coverage	percentage_aligned
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_12_qualimap_bamqc | Landshut_5_12	/home/santang3/scratch/glue/results/bam/final/Landshut_5_12_merged_sorted_dupsMarked.bam	6877415.0	6290113.0	843192658.0	841247437.0	140781.6519	181.0	12.5151	0.02	0.9167	91.46042517428424
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_13_qualimap_bamqc | Landshut_5_13	/home/santang3/scratch/glue/results/bam/final/Landshut_5_13_merged_sorted_dupsMarked.bam	8452061.0	7935360.0	1113930012.0	1111255308.0	180969.0245	232.0	13.5402	0.0204	1.211	93.88668633603095
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_14_qualimap_bamqc | Landshut_5_14	/home/santang3/scratch/glue/results/bam/final/Landshut_5_14_merged_sorted_dupsMarked.bam	11588421.0	11135098.0	1518131185.0	1514807577.0	129653.3238	183.0	13.1494	0.0191	1.6504	96.08813832359043
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_15_qualimap_bamqc | Landshut_5_15	/home/santang3/scratch/glue/results/bam/final/Landshut_5_15_merged_sorted_dupsMarked.bam	17725928.0	16942930.0	2190663484.0	2186016785.0	145449.6387	142.0	12.8672	0.0199	2.3816	95.58275312863734
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_19_qualimap_bamqc | Landshut_5_19	/home/santang3/scratch/glue/results/bam/final/Landshut_5_19_merged_sorted_dupsMarked.bam	5728448.0	5519589.0	787720408.0	785838016.0	214357.875	315.0	12.8858	0.0198	0.8564	96.35400373713787
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_1_qualimap_bamqc | Landshut_5_1	/home/santang3/scratch/glue/results/bam/final/Landshut_5_1_merged_sorted_dupsMarked.bam	7886692.0	6421325.0	899855679.0	897721793.0	208142.9829	292.0	13.2043	0.0208	0.9783	81.41975114534712
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_20_qualimap_bamqc | Landshut_5_20	/home/santang3/scratch/glue/results/bam/final/Landshut_5_20_merged_sorted_dupsMarked.bam	7189233.0	6987643.0	987428274.0	985045363.0	170287.9373	215.0	13.478	0.0198	1.0735	97.19594565929356
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_6_qualimap_bamqc | Landshut_5_6	/home/santang3/scratch/glue/results/bam/final/Landshut_5_6_merged_sorted_dupsMarked.bam	10241025.0	9932305.0	1340986559.0	1337955591.0	164194.7119	193.0	13.3252	0.02	1.4579	96.98545799858901
home | santang3 | scratch | glue | results | qc | qualimap | Landshut_5_8_qualimap_bamqc | Landshut_5_8	/home/santang3/scratch/glue/results/bam/final/Landshut_5_8_merged_sorted_dupsMarked.bam	5357938.0	5063023.0	721019720.0	719314097.0	226276.6594	297.0	12.7308	0.0205	0.7839	94.4957369794126
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_1_8_qualimap_bamqc | Lanzhou_1_8	/home/santang3/scratch/glue/results/bam/final/Lanzhou_1_8_merged_sorted_dupsMarked.bam	9413705.0	276716.0	27826452.0	27766038.0	91960.6432	145.0	6.2186	0.0226	0.0303	2.939501503393191
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_2_15_qualimap_bamqc | Lanzhou_2_15	/home/santang3/scratch/glue/results/bam/final/Lanzhou_2_15_merged_sorted_dupsMarked.bam	10126808.0	9872111.0	1386965978.0	1383954245.0	133694.427	192.0	14.1867	0.0188	1.5078	97.48492318606218
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_33_7_qualimap_bamqc | Lanzhou_33_7	/home/santang3/scratch/glue/results/bam/final/Lanzhou_33_7_merged_sorted_dupsMarked.bam	7761735.0	7319104.0	1010014946.0	1008090097.0	88258.6193	171.0	13.344	0.0185	1.098	94.29726729912835
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_35_14_qualimap_bamqc | Lanzhou_35_14	/home/santang3/scratch/glue/results/bam/final/Lanzhou_35_14_merged_sorted_dupsMarked.bam	9550563.0	6023562.0	829698559.0	827902398.0	126048.9108	170.0	13.4037	0.0192	0.902	63.07022947233582
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_37_15_qualimap_bamqc | Lanzhou_37_15	/home/santang3/scratch/glue/results/bam/final/Lanzhou_37_15_merged_sorted_dupsMarked.bam	7121414.0	6905198.0	981008238.0	979092393.0	124911.6265	225.0	13.9705	0.0173	1.0665	96.96386139044859
home | santang3 | scratch | glue | results | qc | qualimap | Lanzhou_3_15_qualimap_bamqc | Lanzhou_3_15	/home/santang3/scratch/glue/results/bam/final/Lanzhou_3_15_merged_sorted_dupsMarked.bam	7934645.0	6842933.0	947064636.0	945374910.0	79373.3292	175.0	13.1953	0.018	1.0296	86.24119919668743
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_10_qualimap_bamqc | Linkoping_13_10	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_10_merged_sorted_dupsMarked.bam	8324079.0	233693.0	12364083.0	12341990.0	31615.4267	20.0	3.7243	0.0214	0.0134	2.8074337112850563
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_1_qualimap_bamqc | Linkoping_13_1	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_1_merged_sorted_dupsMarked.bam	9057549.0	3784353.0	479077028.0	477935268.0	147770.4341	182.0	12.1872	0.02	0.5208	41.781203722993936
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_2_qualimap_bamqc | Linkoping_13_2	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_2_merged_sorted_dupsMarked.bam	11418368.0	3506061.0	418195948.0	417193824.0	106592.6268	149.0	12.0071	0.0188	0.4546	30.705447573593702
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_3_qualimap_bamqc | Linkoping_13_3	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_3_merged_sorted_dupsMarked.bam	10942246.0	5634792.0	732227637.0	730621459.0	102460.6219	162.0	12.5244	0.0188	0.796	51.495753248464716
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_4_qualimap_bamqc | Linkoping_13_4	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_4_merged_sorted_dupsMarked.bam	8944382.0	4220752.0	539727067.0	538415422.0	136986.4537	170.0	12.1925	0.0194	0.5868	47.188861119750925
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_5_qualimap_bamqc | Linkoping_13_5	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_5_merged_sorted_dupsMarked.bam	11732349.0	1939873.0	239403125.0	238823807.0	144178.1392	208.0	11.1503	0.02	0.2603	16.534395626996776
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_6_qualimap_bamqc | Linkoping_13_6	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_6_merged_sorted_dupsMarked.bam	6407777.0	2516619.0	329961485.0	329190804.0	140941.3218	187.0	11.4698	0.0196	0.3587	39.274447284916434
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_7_qualimap_bamqc | Linkoping_13_7	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_7_merged_sorted_dupsMarked.bam	5418006.0	1990800.0	214410679.0	214004479.0	56982.408	113.0	9.8516	0.0173	0.2331	36.744145355320754
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_8_qualimap_bamqc | Linkoping_13_8	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_8_merged_sorted_dupsMarked.bam	12208310.0	4272819.0	572332160.0	571049487.0	131853.1837	187.0	12.4884	0.0201	0.6222	34.99926689279679
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_13_9_qualimap_bamqc | Linkoping_13_9	/home/santang3/scratch/glue/results/bam/final/Linkoping_13_9_merged_sorted_dupsMarked.bam	8522878.0	1267241.0	144093532.0	143771383.0	112826.1902	155.0	10.2453	0.0197	0.1567	14.86869810878438
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_10_qualimap_bamqc | Linkoping_15_10	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_10_merged_sorted_dupsMarked.bam	8671846.0	3824924.0	524183157.0	522873356.0	204736.7454	261.0	12.2233	0.0207	0.5699	44.10737921314562
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_1_qualimap_bamqc | Linkoping_15_1	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_1_merged_sorted_dupsMarked.bam	36095373.0	5014864.0	345607152.0	345052006.0	32092.8022	28.0	9.9357	0.0169	0.3757	13.893370765277865
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_2_qualimap_bamqc | Linkoping_15_2	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_2_merged_sorted_dupsMarked.bam	6063734.0	5884086.0	840461646.0	838436075.0	212309.4759	335.0	12.698	0.0202	0.9137	97.03733705996997
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_3_qualimap_bamqc | Linkoping_15_3	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_3_merged_sorted_dupsMarked.bam	7183865.0	1374520.0	163521801.0	163135019.0	132812.6542	153.0	10.1924	0.0204	0.1778	19.133433047530822
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_4_qualimap_bamqc | Linkoping_15_4	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_4_merged_sorted_dupsMarked.bam	10175563.0	6076483.0	770720855.0	769151336.0	91984.4063	141.0	12.0985	0.0189	0.8379	59.71643043239966
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_5_qualimap_bamqc | Linkoping_15_5	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_5_merged_sorted_dupsMarked.bam	6957696.0	2703573.0	334506657.0	333857447.0	117674.2168	134.0	10.719	0.0197	0.3637	38.85730276229373
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_6_qualimap_bamqc | Linkoping_15_6	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_6_merged_sorted_dupsMarked.bam	6091584.0	1549997.0	202550237.0	202065040.0	163119.4807	240.0	10.8743	0.0201	0.2202	25.44489249430033
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_7_qualimap_bamqc | Linkoping_15_7	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_7_merged_sorted_dupsMarked.bam	8441837.0	292915.0	15775650.0	15750607.0	27781.9939	20.0	4.0031	0.0224	0.0172	3.4698016557296714
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_8_qualimap_bamqc | Linkoping_15_8	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_8_merged_sorted_dupsMarked.bam	14297366.0	5369017.0	727689483.0	725858804.0	177005.8952	228.0	12.8764	0.0202	0.7911	37.552490437749164
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_15_9_qualimap_bamqc | Linkoping_15_9	/home/santang3/scratch/glue/results/bam/final/Linkoping_15_9_merged_sorted_dupsMarked.bam	8161862.0	302838.0	25726647.0	25673307.0	59884.98	106.0	5.6428	0.0243	0.028	3.7104033368856273
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_10_qualimap_bamqc | Linkoping_16_10	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_10_merged_sorted_dupsMarked.bam	11571271.0	8701104.0	1157758522.0	1155310085.0	111550.4003	164.0	12.7132	0.0191	1.2587	75.19574988780403
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_1_qualimap_bamqc | Linkoping_16_1	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_1_merged_sorted_dupsMarked.bam	15349319.0	3024828.0	266700261.0	266175556.0	55280.8795	101.0	10.3576	0.0179	0.2899	19.706594149225772
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_2_qualimap_bamqc | Linkoping_16_2	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_2_merged_sorted_dupsMarked.bam	6159221.0	4885955.0	689275079.0	687536137.0	218160.4728	272.0	12.7036	0.0208	0.7493	79.32748313463667
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_3_qualimap_bamqc | Linkoping_16_3	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_3_merged_sorted_dupsMarked.bam	15188489.0	4231958.0	493487289.0	492319105.0	112475.4318	151.0	12.0569	0.0198	0.5365	27.862929617291094
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_4_qualimap_bamqc | Linkoping_16_4	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_4_merged_sorted_dupsMarked.bam	7394377.0	6394960.0	909991667.0	907846209.0	228336.3761	334.0	12.6329	0.0198	0.9893	86.48409460323703
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_5_qualimap_bamqc | Linkoping_16_5	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_5_merged_sorted_dupsMarked.bam	8735949.0	6751260.0	929876503.0	927542606.0	173014.2114	227.0	12.9941	0.0201	1.0109	77.2813577551792
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_6_qualimap_bamqc | Linkoping_16_6	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_6_merged_sorted_dupsMarked.bam	11105840.0	9826701.0	1264894422.0	1262134703.0	110182.5188	149.0	12.6449	0.0184	1.3751	88.48228499600211
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_7_qualimap_bamqc | Linkoping_16_7	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_7_merged_sorted_dupsMarked.bam	6508904.0	5689372.0	816616861.0	814991836.0	158819.0126	281.0	12.4905	0.0186	0.8878	87.40906303119542
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_8_qualimap_bamqc | Linkoping_16_8	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_8_merged_sorted_dupsMarked.bam	6034879.0	2621289.0	374289725.0	373529577.0	156101.1308	278.0	11.2124	0.0183	0.4069	43.43565131960393
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_16_9_qualimap_bamqc | Linkoping_16_9	/home/santang3/scratch/glue/results/bam/final/Linkoping_16_9_merged_sorted_dupsMarked.bam	15362480.0	2840944.0	288779545.0	288152658.0	90442.2885	133.0	11.0748	0.0194	0.3139	18.492743359145138
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_11_qualimap_bamqc | Linkoping_25_11	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_11_merged_sorted_dupsMarked.bam	10138858.0	5429543.0	757207289.0	755163056.0	209275.9965	264.0	13.1669	0.0212	0.8232	53.55182013595614
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_1_qualimap_bamqc | Linkoping_25_1	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_1_merged_sorted_dupsMarked.bam	12545950.0	4422859.0	310329826.0	309018184.0	71476.1129	61.0	5.2858	0.0595	0.3374	35.25328093926725
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_2_qualimap_bamqc | Linkoping_25_2	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_2_merged_sorted_dupsMarked.bam	9961244.0	4018703.0	546724876.0	545408924.0	185323.9697	272.0	12.3949	0.0205	0.5944	40.34338482221698
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_3_qualimap_bamqc | Linkoping_25_3	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_3_merged_sorted_dupsMarked.bam	18466451.0	5099015.0	290245554.0	289185027.0	50527.4672	22.0	5.2178	0.054	0.3155	27.612317060814775
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_4_qualimap_bamqc | Linkoping_25_4	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_4_merged_sorted_dupsMarked.bam	10117368.0	4996023.0	304972904.0	303917053.0	57647.6699	27.0	4.9359	0.0579	0.3316	49.38065908050394
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_5_qualimap_bamqc | Linkoping_25_5	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_5_merged_sorted_dupsMarked.bam	12305349.0	5670294.0	720585778.0	719224451.0	69872.8328	149.0	12.3148	0.0187	0.7834	46.07991207726006
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_6_qualimap_bamqc | Linkoping_25_6	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_6_merged_sorted_dupsMarked.bam	20024586.0	1178028.0	39518027.0	39464301.0	12608.116	19.0	5.1454	0.0224	0.043	5.8829081410222415
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_7_qualimap_bamqc | Linkoping_25_7	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_7_merged_sorted_dupsMarked.bam	25157505.0	14776981.0	1666673788.0	1663915252.0	33797.9204	118.0	11.9414	0.018	1.8119	58.73786371104765
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_8_qualimap_bamqc | Linkoping_25_8	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_8_merged_sorted_dupsMarked.bam	13418461.0	3967537.0	493462715.0	492295654.0	120051.9658	180.0	12.7388	0.0197	0.5365	29.567749982654494
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_25_9_qualimap_bamqc | Linkoping_25_9	/home/santang3/scratch/glue/results/bam/final/Linkoping_25_9_merged_sorted_dupsMarked.bam	5252693.0	3770419.0	511785962.0	510552258.0	141640.7725	180.0	11.9483	0.0188	0.5564	71.78068468878726
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_10_qualimap_bamqc | Linkoping_27_10	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_10_merged_sorted_dupsMarked.bam	9938217.0	6698482.0	955440739.0	953083226.0	168315.946	242.0	13.1925	0.0193	1.0387	67.40124511267966
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_1_qualimap_bamqc | Linkoping_27_1	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_1_merged_sorted_dupsMarked.bam	18389436.0	2249300.0	179288018.0	178884690.0	51046.2178	86.0	10.351	0.0187	0.1949	12.231478986087447
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_2_qualimap_bamqc | Linkoping_27_2	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_2_merged_sorted_dupsMarked.bam	15895205.0	5252586.0	674892776.0	673397995.0	101967.3313	164.0	12.86	0.0198	0.7337	33.045097562441
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_3_qualimap_bamqc | Linkoping_27_3	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_3_merged_sorted_dupsMarked.bam	13305123.0	2931718.0	334252613.0	333467569.0	100160.7446	141.0	11.7673	0.0199	0.3634	22.0345050549326
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_4_qualimap_bamqc | Linkoping_27_4	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_4_merged_sorted_dupsMarked.bam	16831025.0	16024738.0	2307171395.0	2301173184.0	206278.636	259.0	14.1501	0.02	2.5083	95.20951932517478
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_5_qualimap_bamqc | Linkoping_27_5	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_5_merged_sorted_dupsMarked.bam	16317700.0	3131355.0	355102783.0	354298683.0	94729.1344	145.0	11.8178	0.0202	0.3861	19.189928727700593
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_6_qualimap_bamqc | Linkoping_27_6	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_6_merged_sorted_dupsMarked.bam	12791970.0	10720400.0	1308947054.0	1306368930.0	43843.0663	128.0	12.5221	0.0178	1.423	83.80569998209815
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_7_qualimap_bamqc | Linkoping_27_7	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_7_merged_sorted_dupsMarked.bam	10123299.0	8541628.0	1107436691.0	1105095257.0	115820.4352	153.0	12.6323	0.0193	1.204	84.37593318146584
home | santang3 | scratch | glue | results | qc | qualimap | Linkoping_27_8_qualimap_bamqc | Linkoping_27_8	/home/santang3/scratch/glue/results/bam/final/Linkoping_27_8_merged_sorted_dupsMarked.bam	17012395.0	7514794.0	871171512.0	869581814.0	49974.4318	125.0	12.0022	0.0177	0.9471	44.17246366546274
